Row,Experiment,ID,Plant,Microbes,Treatment,Bio_rep,Rep,Time_Point,Nb,Root_Length
1382,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,7,D14,NA,52.424
1383,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,8,D14,NA,44.602
1384,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,9,D14,NA,42.055
1385,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,10,D14,NA,53.923
1386,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,11,D14,NA,41.776
1387,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,12,D14,NA,56.941
1388,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,13,D14,NA,48.379
1389,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,14,D14,NA,48.358
1390,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,15,D14,NA,48.676
1391,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,16,D14,NA,43.426
1392,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,17,D14,NA,43.428
1393,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,18,D14,NA,55.766
1394,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,19,D14,NA,59.585
1395,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,20,D14,NA,44.843
1396,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,21,D14,NA,51.978
1397,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,22,D14,NA,55.445
1398,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,23,D14,NA,48.964
1399,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,24,D14,NA,55.049
1400,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,25,D14,NA,39.826
1401,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,1,D14,NA,45.361
1402,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,2,D14,NA,39.224
1403,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,3,D14,NA,37.656
1404,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,4,D14,NA,44.699
1405,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,5,D14,NA,39.453
1406,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,6,D14,NA,44.192
1407,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,7,D14,NA,44.102
1408,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,8,D14,NA,34.642
1409,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,9,D14,NA,35.868
1410,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,10,D14,NA,30.066
1411,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,11,D14,NA,37.087
1412,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,12,D14,NA,40.863
1413,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,13,D14,NA,35.951
1414,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,14,D14,NA,41.095
1415,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,15,D14,NA,37.731
1416,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,16,D14,NA,33.878
1417,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,17,D14,NA,36.474
1418,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,18,D14,NA,32.308
1419,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,19,D14,NA,34.211
1420,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,20,D14,NA,40.927
1421,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,21,D14,NA,28.87
1422,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,22,D14,NA,44.681
1423,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,23,D14,NA,34.865
1424,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,24,D14,NA,41.241
1425,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,25,D14,NA,29.402
1426,Sugars,#REF!,STP1_13,MF,Water,Rep 2,1,D14,NA,50.787
1427,Sugars,#REF!,STP1_13,MF,Water,Rep 2,2,D14,NA,35.727
1428,Sugars,#REF!,STP1_13,MF,Water,Rep 2,3,D14,NA,43.355
1429,Sugars,#REF!,STP1_13,MF,Water,Rep 2,4,D14,NA,42.612
1430,Sugars,#REF!,STP1_13,MF,Water,Rep 2,5,D14,NA,33.963
1431,Sugars,#REF!,STP1_13,MF,Water,Rep 2,6,D14,NA,42.575
1432,Sugars,#REF!,STP1_13,MF,Water,Rep 2,7,D14,NA,39.707
1433,Sugars,#REF!,STP1_13,MF,Water,Rep 2,8,D14,NA,36.531
1434,Sugars,#REF!,STP1_13,MF,Water,Rep 2,9,D14,NA,44.665
1435,Sugars,#REF!,STP1_13,MF,Water,Rep 2,10,D14,NA,38.964
1436,Sugars,#REF!,STP1_13,MF,Water,Rep 2,11,D14,NA,44.212
1437,Sugars,#REF!,STP1_13,MF,Water,Rep 2,12,D14,NA,43.81
1438,Sugars,#REF!,STP1_13,MF,Water,Rep 2,13,D14,NA,30.865
1439,Sugars,#REF!,STP1_13,MF,Water,Rep 2,14,D14,NA,48.289
1440,Sugars,#REF!,STP1_13,MF,Water,Rep 2,15,D14,NA,42.302
1441,Sugars,#REF!,STP1_13,MF,Water,Rep 2,16,D14,NA,33.797
1442,Sugars,#REF!,STP1_13,MF,Water,Rep 2,17,D14,NA,46.93
1443,Sugars,#REF!,STP1_13,MF,Water,Rep 2,18,D14,NA,35.513
1444,Sugars,#REF!,STP1_13,MF,Water,Rep 2,19,D14,NA,33.961
1445,Sugars,#REF!,STP1_13,MF,Water,Rep 2,20,D14,NA,39.274
1446,Sugars,#REF!,STP1_13,MF,Water,Rep 2,21,D14,NA,47.398
1447,Sugars,#REF!,STP1_13,MF,Water,Rep 2,22,D14,NA,23.909
1448,Sugars,#REF!,STP1_13,MF,Water,Rep 2,23,D14,NA,30.338
1449,Sugars,#REF!,STP1_13,MF,Water,Rep 2,24,D14,NA,34.335
1450,Sugars,#REF!,STP1_13,MF,Water,Rep 2,25,D14,NA,34.307
1451,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,1,D14,NA,39.318
1452,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,2,D14,NA,30.948
1453,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,3,D14,NA,45.908
1454,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,4,D14,NA,51.496
1455,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,5,D14,NA,44.626
1456,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,6,D14,NA,19.06
1457,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,7,D14,NA,40.282
1458,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,8,D14,NA,46.474
1459,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,9,D14,NA,33.017
1460,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,10,D14,NA,44.16
1461,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,11,D14,NA,47.391
1462,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,12,D14,NA,39.873
1463,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,13,D14,NA,37.021
1464,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,14,D14,NA,37.87
1465,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,15,D14,NA,45.709
1466,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,16,D14,NA,50.22
1467,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,17,D14,NA,38.96
1468,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,18,D14,NA,24.607
1469,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,19,D14,NA,36.531
1470,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,20,D14,NA,29.799
1471,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,21,D14,NA,40.148
1472,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,22,D14,NA,44.255
1473,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,23,D14,NA,28.007
1474,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,24,D14,NA,34.819
1475,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,25,D14,NA,48.391
1476,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,1,D14,NA,67.482
1477,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,2,D14,NA,48.659
1478,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,3,D14,NA,33.153
1479,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,4,D14,NA,52.36
1480,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,5,D14,NA,51.035
1481,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,6,D14,NA,52.365
1482,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,7,D14,NA,44.65
1483,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,8,D14,NA,42.592
1484,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,9,D14,NA,30.074
1485,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,10,D14,NA,51.897
1486,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,11,D14,NA,60.088
1487,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,12,D14,NA,52.604
1488,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,13,D14,NA,50.841
1489,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,14,D14,NA,31.449
1490,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,15,D14,NA,50.584
1491,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,16,D14,NA,60.149
1492,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,17,D14,NA,59.585
1493,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,18,D14,NA,43.609
1494,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,19,D14,NA,52.7
1495,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,20,D14,NA,51.095
1496,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,21,D14,NA,40.786
1497,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,22,D14,NA,72.63
1498,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,23,D14,NA,36.588
1499,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,24,D14,NA,35.45
1500,Sugars,#REF!,RAPTOR1B,MF,Water,Rep 2,25,D14,NA,45.904
1501,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,1,D14,NA,37.446
1502,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,2,D14,NA,34.937
1503,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,3,D14,NA,37.543
1504,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,4,D14,NA,49.301
1505,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,5,D14,NA,48.968
1506,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,6,D14,NA,44.48
1507,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,7,D14,NA,27.963
1508,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,8,D14,NA,45.742
1509,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,9,D14,NA,42.817
1510,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,10,D14,NA,40.285
1511,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,11,D14,NA,32.349
1512,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,12,D14,NA,39.039
1513,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,13,D14,NA,36.369
1514,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,14,D14,NA,49.543
1515,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,15,D14,NA,35.878
1516,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,16,D14,NA,42.5
1517,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,17,D14,NA,53.67
1518,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,18,D14,NA,39.606
1519,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,19,D14,NA,28.578
1520,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,20,D14,NA,45.209
1521,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,21,D14,NA,48.764
1522,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,22,D14,NA,38.319
1523,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,23,D14,NA,32.315
1524,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,24,D14,NA,38.858
1525,Sugars,#REF!,RAPTOR1B,MF,3OMG,Rep 2,25,D14,NA,21.446
