,Time,Media,Plate,Well,Sample,Strain,Strain2,Phylum,Class,Order,Family,Genus,Phylum_alternative,OD600
1395,T1W,Glucose,P1.3,E3,S27,R172,Root172,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.131200001
1396,T1W,Glucose,P1.3,E4,S28,R179,Root179,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Gammaproteobacteria,0.193700001
1397,T1W,Glucose,P1.3,E5,S29,R186,Root186,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.086999997
1398,T1W,Glucose,P1.3,E6,S30,R189,Root189,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Betaproteobacteria,0.277399987
1399,T1W,3OMG,P1.3,E7,S25,R166,Root166,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.085600004
1400,T1W,3OMG,P1.3,E8,S26,R170,Root170,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.0823
1401,T1W,3OMG,P1.3,E9,S27,R172,Root172,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.086499996
1402,T1W,3OMG,P1.3,E10,S28,R179,Root179,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Gammaproteobacteria,0.083899997
1403,T1W,3OMG,P1.3,E11,S29,R186,Root186,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.080600001
1404,T1W,3OMG,P1.3,E12,S30,R189,Root189,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Betaproteobacteria,0.083400004
1405,T1W,Glucose,P1.3,F1,S31,R190,Root190,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.217700005
1406,T1W,Glucose,P1.3,F2,S32,R198D2,Root198D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.167099997
1407,T1W,Glucose,P1.3,F3,S33,R209,Root209,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.084299996
1408,T1W,Glucose,P1.3,F4,S34,R224,Root224,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.091399997
1409,T1W,Glucose,P1.3,F5,S35,R227,Root227,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.205799997
1410,T1W,Glucose,P1.3,F6,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.136099994
1411,T1W,3OMG,P1.3,F7,S31,R190,Root190,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.094999999
1412,T1W,3OMG,P1.3,F8,S32,R198D2,Root198D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.086400002
1413,T1W,3OMG,P1.3,F9,S33,R209,Root209,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.083300002
1414,T1W,3OMG,P1.3,F10,S34,R224,Root224,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.083400004
1415,T1W,3OMG,P1.3,F11,S35,R227,Root227,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.162599996
1416,T1W,3OMG,P1.3,F12,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.086900003
1417,T1W,Glucose,P1.3,G1,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.084899999
1418,T1W,Glucose,P1.3,G2,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.323300004
1419,T1W,Glucose,P1.3,G3,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.082099997
1420,T1W,Glucose,P1.3,G4,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.085500002
1421,T1W,Glucose,P1.3,G5,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.090000004
1422,T1W,Glucose,P1.3,G6,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.230700001
1423,T1W,3OMG,P1.3,G7,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.082900003
1424,T1W,3OMG,P1.3,G8,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.084700003
1425,T1W,3OMG,P1.3,G9,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.081200004
1426,T1W,3OMG,P1.3,G10,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.084799998
1427,T1W,3OMG,P1.3,G11,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.0858
1428,T1W,3OMG,P1.3,G12,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.0944
1429,T1W,Glucose,P1.3,H1,S43,R332,Root332,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.086900003
1430,T1W,Glucose,P1.3,H2,S44,R336D2,Root336D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.239199996
1431,T1W,Glucose,P1.3,H3,S45,R369,Root369,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.200800002
1432,T1W,Glucose,P1.3,H4,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0792
1433,T1W,Glucose,P1.3,H5,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.080200002
1434,T1W,Glucose,P1.3,H6,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079599999
1435,T1W,3OMG,P1.3,H7,S43,R332,Root332,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.0836
1436,T1W,3OMG,P1.3,H8,S44,R336D2,Root336D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.253699988
1437,T1W,3OMG,P1.3,H9,S45,R369,Root369,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.084600002
1438,T1W,3OMG,P1.3,H10,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0792
1439,T1W,3OMG,P1.3,H11,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.078699999
1440,T1W,3OMG,P1.3,H12,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.078500003
1441,T1W,Glucose,P2.1,A1,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.081699997
1442,T1W,Glucose,P2.1,A2,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.119199999
1443,T1W,Glucose,P2.1,A3,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.084100001
1444,T1W,Glucose,P2.1,A4,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.083800003
1445,T1W,Glucose,P2.1,A5,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.142800003
1446,T1W,Glucose,P2.1,A6,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.083400004
1447,T1W,3OMG,P2.1,A7,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.081500001
1448,T1W,3OMG,P2.1,A8,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.095299996
1449,T1W,3OMG,P2.1,A9,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.085299999
1450,T1W,3OMG,P2.1,A10,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.085100003
1451,T1W,3OMG,P2.1,A11,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.085100003
1452,T1W,3OMG,P2.1,A12,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.080899999
1453,T1W,Glucose,P2.1,B1,S52,R444D2,Root444D2,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Firmicutes,0.0898
1454,T1W,Glucose,P2.1,B2,S53,R456,Root456,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.084600002
1455,T1W,Glucose,P2.1,B3,S54,R480,Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.146699995
1456,T1W,Glucose,P2.1,B4,S55,R482,Root482,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.1087
1457,T1W,Glucose,P2.1,B5,S56,R483D1,Root483D1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.098700002
1458,T1W,Glucose,P2.1,B6,S57,R487D2Y,Root487D2Y,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Alphaproteobacteria,0.0823
1459,T1W,3OMG,P2.1,B7,S52,R444D2,Root444D2,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Firmicutes,0.0845
1460,T1W,3OMG,P2.1,B8,S53,R456,Root456,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.081799999
1461,T1W,3OMG,P2.1,B9,S54,R480,Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.083099999
1462,T1W,3OMG,P2.1,B10,S55,R482,Root482,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.081299998
1463,T1W,3OMG,P2.1,B11,S56,R483D1,Root483D1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.084799998
1464,T1W,3OMG,P2.1,B12,S57,R487D2Y,Root487D2Y,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Alphaproteobacteria,0.085000001
1465,T1W,Glucose,P2.1,C1,S58,R552,Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.177699998
1466,T1W,Glucose,P2.1,C2,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.350100011
1467,T1W,Glucose,P2.1,C3,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.161500007
1468,T1W,Glucose,P2.1,C4,S61,R564,Root564,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.197999999
1469,T1W,Glucose,P2.1,C5,S62,R565,Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.083300002
1470,T1W,Glucose,P2.1,C6,S63,R568,Root568,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.126499996
1471,T1W,3OMG,P2.1,C7,S58,R552,Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.086999997
1472,T1W,3OMG,P2.1,C8,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.083800003
1473,T1W,3OMG,P2.1,C9,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.093400002
1474,T1W,3OMG,P2.1,C10,S61,R564,Root564,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.090899996
1475,T1W,3OMG,P2.1,C11,S62,R565,Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.086099997
1476,T1W,3OMG,P2.1,C12,S63,R568,Root568,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.084399998
1477,T1W,Glucose,P2.1,D1,S64,R569,Root569,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.156499997
1478,T1W,Glucose,P2.1,D2,S65,R604,Root604,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.352299988
1479,T1W,Glucose,P2.1,D3,S66,R608,Root608,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Alphaproteobacteria,0.090000004
1480,T1W,Glucose,P2.1,D4,S67,R635,Root635,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.083700001
1481,T1W,Glucose,P2.1,D5,S68,R651,Root651,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.210099995
1482,T1W,Glucose,P2.1,D6,S69,R670,Root670,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.081500001
1483,T1W,3OMG,P2.1,D7,S64,R569,Root569,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.081200004
1484,T1W,3OMG,P2.1,D8,S65,R604,Root604,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.080899999
1485,T1W,3OMG,P2.1,D9,S66,R608,Root608,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Alphaproteobacteria,0.082699999
1486,T1W,3OMG,P2.1,D10,S67,R635,Root635,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.085500002
1487,T1W,3OMG,P2.1,D11,S68,R651,Root651,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.095399998
1488,T1W,3OMG,P2.1,D12,S69,R670,Root670,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.080799997
1489,T1W,Glucose,P2.1,E1,S70,R672,Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Alphaproteobacteria,0.086400002
1490,T1W,Glucose,P2.1,E2,S71,R682,Root682,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,#REF!,Actinobacteria,0.082599998
1491,T1W,Glucose,P2.1,E3,S72,R685,Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.085900001
1492,T1W,Glucose,P2.1,E4,S73,R695,Root695,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.090899996
1493,T1W,Glucose,P2.1,E5,S74,R700,Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,#REF!,Alphaproteobacteria,0.112000003
1494,T1W,Glucose,P2.1,E6,S75,R708,Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.196999997
1495,T1W,3OMG,P2.1,E7,S70,R672,Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Alphaproteobacteria,0.085000001
1496,T1W,3OMG,P2.1,E8,S71,R682,Root682,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,#REF!,Actinobacteria,0.086800002
1497,T1W,3OMG,P2.1,E9,S72,R685,Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.0845
1498,T1W,3OMG,P2.1,E10,S73,R695,Root695,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.085299999
1499,T1W,3OMG,P2.1,E11,S74,R700,Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,#REF!,Alphaproteobacteria,0.084200002
1500,T1W,3OMG,P2.1,E12,S75,R708,Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.094800003
1501,T1W,Glucose,P2.1,F1,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.079099998
1502,T1W,Glucose,P2.1,F2,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.183699995
1503,T1W,Glucose,P2.1,F3,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.106200002
1504,T1W,Glucose,P2.1,F4,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.0845
1505,T1W,Glucose,P2.1,F5,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.157800004
1506,T1W,Glucose,P2.1,F6,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.099299997
1507,T1W,3OMG,P2.1,F7,S76,R901,Root901,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.079300001
1508,T1W,3OMG,P2.1,F8,S77,R918,Root918,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.086499996
1509,T1W,3OMG,P2.1,F9,S78,R930,Root930,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,#REF!,Actinobacteria,0.084100001
1510,T1W,3OMG,P2.1,F10,S79,R935,Root935,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.086800002
1511,T1W,3OMG,P2.1,F11,S80,R1203,Root1203,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.083400004
1512,T1W,3OMG,P2.1,F12,S81,R1212,Root1212,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.082199998
1513,T1W,Glucose,P2.1,G1,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.089000002
1514,T1W,Glucose,P2.1,G2,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.144299999
1515,T1W,Glucose,P2.1,G3,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.275999993
1516,T1W,Glucose,P2.1,G4,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.0955
1517,T1W,Glucose,P2.1,G5,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.081299998
1518,T1W,Glucose,P2.1,G6,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.141299993
1519,T1W,3OMG,P2.1,G7,S82,R1220,Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0867
1520,T1W,3OMG,P2.1,G8,S83,R1240,Root1240,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.096100003
1521,T1W,3OMG,P2.1,G9,S84,R1252,Root1252,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.202900007
1522,T1W,3OMG,P2.1,G10,S85,R1280,Root1280,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Gammaproteobacteria,0.097999997
1523,T1W,3OMG,P2.1,G11,S86,R1294,Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.080700003
1524,T1W,3OMG,P2.1,G12,S87,R1295,Root1295,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.083099999
1525,T1W,Glucose,P2.1,H1,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.1558
1526,T1W,Glucose,P2.1,H2,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.100599997
1527,T1W,Glucose,P2.1,H3,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.268400013
1528,T1W,Glucose,P2.1,H4,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079400003
1529,T1W,Glucose,P2.1,H5,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0814
1530,T1W,Glucose,P2.1,H6,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079599999
1531,T1W,3OMG,P2.1,H7,S88,R1310,Root1310,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.0832
1532,T1W,3OMG,P2.1,H8,S89,R1464,Root1464,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.086000003
1533,T1W,3OMG,P2.1,H9,S90,R1497,Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Alphaproteobacteria,0.0845
1534,T1W,3OMG,P2.1,H10,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079999998
1535,T1W,3OMG,P2.1,H11,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079599999
1536,T1W,3OMG,P2.1,H12,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.079300001
1537,T1W,Glucose,P2.2,A1,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.0889
1538,T1W,Glucose,P2.2,A2,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.119199999
1539,T1W,Glucose,P2.2,A3,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.084200002
1540,T1W,Glucose,P2.2,A4,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.085500002
1541,T1W,Glucose,P2.2,A5,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.146500006
1542,T1W,Glucose,P2.2,A6,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.094899997
1543,T1W,3OMG,P2.2,A7,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.084299996
1544,T1W,3OMG,P2.2,A8,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.096299998
1545,T1W,3OMG,P2.2,A9,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.089900002
1546,T1W,3OMG,P2.2,A10,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.088500001
1547,T1W,3OMG,P2.2,A11,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.084200002
1548,T1W,3OMG,P2.2,A12,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.081799999
1549,T1W,Glucose,P2.2,B1,S52,R444D2,Root444D2,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Firmicutes,0.088399999
1550,T1W,Glucose,P2.2,B2,S53,R456,Root456,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.090000004
1551,T1W,Glucose,P2.2,B3,S54,R480,Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.150700003
