	ID2	System	Plant	Experiment	Bio_rep	Tech_Rep	Microbes	Treatment	Element	Weight	Tube	Tube+element	Microbial ID	Primers	CT	UBQ10	Kingdom
4779	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_MF_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	MF	Water	Matrix				Pathogens	ITS			Fungi
4780	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_MF_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	MF	Water	Matrix				Pathogens	ITS			Fungi
4781	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	MF	3OMG	Matrix				Pathogens	ITS			Fungi
4782	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	MF	3OMG	Matrix				Pathogens	ITS			Fungi
4783	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	MF	3OMG	Matrix				Pathogens	ITS			Fungi
4784	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_MF_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	MF	3OMG	Matrix				Pathogens	ITS			Fungi
4785	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Pu	Water	Matrix				Pathogens	ITS			Fungi
4786	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Pu	Water	Matrix				Pathogens	ITS			Fungi
4787	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Pu	Water	Matrix				Pathogens	ITS			Fungi
4788	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Pu_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Pu	Water	Matrix				Pathogens	ITS			Fungi
4789	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Pu	3OMG	Matrix				Pathogens	ITS			Fungi
4790	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Pu	3OMG	Matrix				Pathogens	ITS			Fungi
4791	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Pu	3OMG	Matrix				Pathogens	ITS			Fungi
4792	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Pu_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Pu	3OMG	Matrix				Pathogens	ITS			Fungi
4793	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Rs	Water	Matrix				Pathogens	ITS			Fungi
4794	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Rs	Water	Matrix				Pathogens	ITS			Fungi
4795	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Rs	Water	Matrix				Pathogens	ITS			Fungi
4796	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Rs_Water_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Rs	Water	Matrix				Pathogens	ITS			Fungi
4797	MS_Agar_Arabidopsis_thaliana_RsPu_1_1_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	1	Rs	3OMG	Matrix				Pathogens	ITS			Fungi
4798	MS_Agar_Arabidopsis_thaliana_RsPu_1_2_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	2	Rs	3OMG	Matrix				Pathogens	ITS			Fungi
4799	MS_Agar_Arabidopsis_thaliana_RsPu_1_3_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	3	Rs	3OMG	Matrix				Pathogens	ITS			Fungi
4800	MS_Agar_Arabidopsis_thaliana_RsPu_1_4_Rs_3OMG_Matrix	MS_Agar	Arabidopsis_thaliana	RsPu	1	4	Rs	3OMG	Matrix				Pathogens	ITS			Fungi
4801	Flowpots_Micro_Tomato_Path_1_1_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	1	MF	Water	Plant				Pathogens	ITS	33.39	21.27	Fungi
4802	Flowpots_Micro_Tomato_Path_1_2_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	2	MF	Water	Plant				Pathogens	ITS	31.98	19.52	Fungi
4803	Flowpots_Micro_Tomato_Path_1_3_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	3	MF	Water	Plant				Pathogens	ITS	31.06	18.94	Fungi
4804	Flowpots_Micro_Tomato_Path_1_4_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	4	MF	Water	Plant				Pathogens	ITS	32.11	21.73	Fungi
4805	Flowpots_Micro_Tomato_Path_1_5_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	5	MF	Water	Plant				Pathogens	ITS	30.53	19.96	Fungi
4806	Flowpots_Micro_Tomato_Path_1_6_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	6	MF	Water	Plant				Pathogens	ITS	30.96	19.19	Fungi
4807	Flowpots_Micro_Tomato_Path_1_7_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	7	MF	Water	Plant				Pathogens	ITS	32	19.89	Fungi
4808	Flowpots_Micro_Tomato_Path_1_8_MF_Water_Plant	Flowpots	Micro_Tomato	Path	1	8	MF	Water	Plant				Pathogens	ITS	32.27	20.55	Fungi
4809	Flowpots_Micro_Tomato_Path_1_1_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	1	MF	3OMG	Plant				Pathogens	ITS	31.17	20.75	Fungi
4810	Flowpots_Micro_Tomato_Path_1_2_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	2	MF	3OMG	Plant				Pathogens	ITS	31.71	20.92	Fungi
4811	Flowpots_Micro_Tomato_Path_1_3_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	3	MF	3OMG	Plant				Pathogens	ITS	33.16	21.84	Fungi
4812	Flowpots_Micro_Tomato_Path_1_4_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	4	MF	3OMG	Plant				Pathogens	ITS	33.94	22.96	Fungi
4813	Flowpots_Micro_Tomato_Path_1_5_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	5	MF	3OMG	Plant				Pathogens	ITS	31.96	20.37	Fungi
4814	Flowpots_Micro_Tomato_Path_1_6_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	6	MF	3OMG	Plant				Pathogens	ITS	31.46	23.24	Fungi
4815	Flowpots_Micro_Tomato_Path_1_7_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	7	MF	3OMG	Plant				Pathogens	ITS	32.03	21.07	Fungi
4816	Flowpots_Micro_Tomato_Path_1_8_MF_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	8	MF	3OMG	Plant				Pathogens	ITS	30.87	21.35	Fungi
4817	Flowpots_Micro_Tomato_Path_1_1_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	1	F96	Water	Plant				Pathogens	ITS	19.49	21.09	Fungi
4818	Flowpots_Micro_Tomato_Path_1_2_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	2	F96	Water	Plant				Pathogens	ITS	19.11	20.58	Fungi
4819	Flowpots_Micro_Tomato_Path_1_3_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	3	F96	Water	Plant				Pathogens	ITS	20.4	20.53	Fungi
4820	Flowpots_Micro_Tomato_Path_1_4_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	4	F96	Water	Plant				Pathogens	ITS	23.98	29.09	Fungi
4821	Flowpots_Micro_Tomato_Path_1_5_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	5	F96	Water	Plant				Pathogens	ITS	28.47	27.16	Fungi
4822	Flowpots_Micro_Tomato_Path_1_6_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	6	F96	Water	Plant				Pathogens	ITS	23.89	25.38	Fungi
4823	Flowpots_Micro_Tomato_Path_1_7_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	7	F96	Water	Plant				Pathogens	ITS	17.7	19.82	Fungi
4824	Flowpots_Micro_Tomato_Path_1_8_F96_Water_Plant	Flowpots	Micro_Tomato	Path	1	8	F96	Water	Plant				Pathogens	ITS	28.43	24.7	Fungi
4825	Flowpots_Micro_Tomato_Path_1_1_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	1	F96	3OMG	Plant				Pathogens	ITS	16.08	18.23	Fungi
4826	Flowpots_Micro_Tomato_Path_1_2_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	2	F96	3OMG	Plant				Pathogens	ITS	19.28	21	Fungi
4827	Flowpots_Micro_Tomato_Path_1_3_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	3	F96	3OMG	Plant				Pathogens	ITS	18.16	19.1	Fungi
4828	Flowpots_Micro_Tomato_Path_1_4_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	4	F96	3OMG	Plant				Pathogens	ITS	14.71	18.57	Fungi
4829	Flowpots_Micro_Tomato_Path_1_5_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	5	F96	3OMG	Plant				Pathogens	ITS	17.11	24.81	Fungi
4830	Flowpots_Micro_Tomato_Path_1_6_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	6	F96	3OMG	Plant				Pathogens	ITS	15.1	18.09	Fungi
4831	Flowpots_Micro_Tomato_Path_1_7_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	7	F96	3OMG	Plant				Pathogens	ITS	22.03	22.15	Fungi
4832	Flowpots_Micro_Tomato_Path_1_8_F96_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	8	F96	3OMG	Plant				Pathogens	ITS	16.39	17.92	Fungi
4833	Flowpots_Micro_Tomato_Path_1_1_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	1	Vd	Water	Plant				Pathogens	ITS	15.75	20.42	Fungi
4834	Flowpots_Micro_Tomato_Path_1_2_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	2	Vd	Water	Plant				Pathogens	ITS	16.15	20.51	Fungi
4835	Flowpots_Micro_Tomato_Path_1_3_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	3	Vd	Water	Plant				Pathogens	ITS	14.52	20.53	Fungi
4836	Flowpots_Micro_Tomato_Path_1_4_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	4	Vd	Water	Plant				Pathogens	ITS	15.88	21.15	Fungi
4837	Flowpots_Micro_Tomato_Path_1_5_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	5	Vd	Water	Plant				Pathogens	ITS	15.04	22.91	Fungi
4838	Flowpots_Micro_Tomato_Path_1_6_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	6	Vd	Water	Plant				Pathogens	ITS	14.34	20.9	Fungi
4839	Flowpots_Micro_Tomato_Path_1_7_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	7	Vd	Water	Plant				Pathogens	ITS	14.99	20.53	Fungi
4840	Flowpots_Micro_Tomato_Path_1_8_Vd_Water_Plant	Flowpots	Micro_Tomato	Path	1	8	Vd	Water	Plant				Pathogens	ITS	16.03	20.18	Fungi
4841	Flowpots_Micro_Tomato_Path_1_1_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	1	Vd	3OMG	Plant				Pathogens	ITS	22.96	21.01	Fungi
4842	Flowpots_Micro_Tomato_Path_1_2_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	2	Vd	3OMG	Plant				Pathogens	ITS	20.51	20.48	Fungi
4843	Flowpots_Micro_Tomato_Path_1_3_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	3	Vd	3OMG	Plant				Pathogens	ITS	18.83	20.09	Fungi
4844	Flowpots_Micro_Tomato_Path_1_4_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	4	Vd	3OMG	Plant				Pathogens	ITS	18.41	19.59	Fungi
4845	Flowpots_Micro_Tomato_Path_1_5_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	5	Vd	3OMG	Plant				Pathogens	ITS	23.44	21.73	Fungi
4846	Flowpots_Micro_Tomato_Path_1_6_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	6	Vd	3OMG	Plant				Pathogens	ITS	27.31	22.99	Fungi
4847	Flowpots_Micro_Tomato_Path_1_7_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	7	Vd	3OMG	Plant				Pathogens	ITS	24.53	21.35	Fungi
4848	Flowpots_Micro_Tomato_Path_1_8_Vd_3OMG_Plant	Flowpots	Micro_Tomato	Path	1	8	Vd	3OMG	Plant				Pathogens	ITS	18.2	20.68	Fungi
4849	Flowpots_Micro_Tomato_Ben_1_1_MF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	1	MF	Water	Plant				Pathogens	ITS	30.95	20.29	Fungi
4850	Flowpots_Micro_Tomato_Ben_1_2_MF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	2	MF	Water	Plant				Pathogens	ITS	29.19	20.58	Fungi
4851	Flowpots_Micro_Tomato_Ben_1_3_MF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	3	MF	Water	Plant				Pathogens	ITS	28.51	20.69	Fungi
4852	Flowpots_Micro_Tomato_Ben_1_4_MF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	4	MF	Water	Plant				Pathogens	ITS	28.41	19.62	Fungi
4853	Flowpots_Micro_Tomato_Ben_1_1_MF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	1	MF	3OMG	Plant				Pathogens	ITS	30.16	20.43	Fungi
4854	Flowpots_Micro_Tomato_Ben_1_2_MF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	2	MF	3OMG	Plant				Pathogens	ITS	29.83	19.52	Fungi
4855	Flowpots_Micro_Tomato_Ben_1_3_MF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	3	MF	3OMG	Plant				Pathogens	ITS	29.57	20.75	Fungi
4856	Flowpots_Micro_Tomato_Ben_1_4_MF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	4	MF	3OMG	Plant				Pathogens	ITS	29.37	20.05	Fungi
4857	Flowpots_Micro_Tomato_Ben_1_1_AMF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	1	AMF	Water	Plant				Pathogens	ITS	28.29	19.3	Fungi
4858	Flowpots_Micro_Tomato_Ben_1_2_AMF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	2	AMF	Water	Plant				Pathogens	ITS	29.74	20.25	Fungi
4859	Flowpots_Micro_Tomato_Ben_1_3_AMF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	3	AMF	Water	Plant				Pathogens	ITS	31.09	20.75	Fungi
4860	Flowpots_Micro_Tomato_Ben_1_4_AMF_Water_Plant	Flowpots	Micro_Tomato	Ben	1	4	AMF	Water	Plant				Pathogens	ITS	32.24	22.44	Fungi
4861	Flowpots_Micro_Tomato_Ben_1_1_AMF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	1	AMF	3OMG	Plant				Pathogens	ITS	31.32	19.5	Fungi
4862	Flowpots_Micro_Tomato_Ben_1_2_AMF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	2	AMF	3OMG	Plant				Pathogens	ITS	30.97	19.62	Fungi
4863	Flowpots_Micro_Tomato_Ben_1_3_AMF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	3	AMF	3OMG	Plant				Pathogens	ITS	30.11	19.42	Fungi
4864	Flowpots_Micro_Tomato_Ben_1_4_AMF_3OMG_Plant	Flowpots	Micro_Tomato	Ben	1	4	AMF	3OMG	Plant				Pathogens	ITS	29.31	20.67	Fungi
4865	Flowpots_Micro_Tomato_Path_1_1_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	1	MF	Water	Matrix				Pathogens	ITS			Fungi
4866	Flowpots_Micro_Tomato_Path_1_2_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	2	MF	Water	Matrix				Pathogens	ITS	32.18		Fungi
4867	Flowpots_Micro_Tomato_Path_1_3_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	3	MF	Water	Matrix				Pathogens	ITS	30.19		Fungi
4868	Flowpots_Micro_Tomato_Path_1_4_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	4	MF	Water	Matrix				Pathogens	ITS	35.93		Fungi
4869	Flowpots_Micro_Tomato_Path_1_5_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	5	MF	Water	Matrix				Pathogens	ITS			Fungi
4870	Flowpots_Micro_Tomato_Path_1_6_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	6	MF	Water	Matrix				Pathogens	ITS			Fungi
4871	Flowpots_Micro_Tomato_Path_1_7_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	7	MF	Water	Matrix				Pathogens	ITS			Fungi
4872	Flowpots_Micro_Tomato_Path_1_8_MF_Water_Matrix	Flowpots	Micro_Tomato	Path	1	8	MF	Water	Matrix				Pathogens	ITS	35.08		Fungi
4873	Flowpots_Micro_Tomato_Path_1_1_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	1	MF	3OMG	Matrix				Pathogens	ITS			Fungi
4874	Flowpots_Micro_Tomato_Path_1_2_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	2	MF	3OMG	Matrix				Pathogens	ITS			Fungi
4875	Flowpots_Micro_Tomato_Path_1_3_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	3	MF	3OMG	Matrix				Pathogens	ITS	36.24		Fungi
4876	Flowpots_Micro_Tomato_Path_1_4_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	4	MF	3OMG	Matrix				Pathogens	ITS	34.77		Fungi
4877	Flowpots_Micro_Tomato_Path_1_5_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	5	MF	3OMG	Matrix				Pathogens	ITS	34.93		Fungi
4878	Flowpots_Micro_Tomato_Path_1_6_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	6	MF	3OMG	Matrix				Pathogens	ITS	36.06		Fungi
4879	Flowpots_Micro_Tomato_Path_1_7_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	7	MF	3OMG	Matrix				Pathogens	ITS	34.94		Fungi
4880	Flowpots_Micro_Tomato_Path_1_8_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	8	MF	3OMG	Matrix				Pathogens	ITS	31.63		Fungi
4881	Flowpots_Micro_Tomato_Path_1_1_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	1	F96	Water	Matrix				Pathogens	ITS	19.33		Fungi
4882	Flowpots_Micro_Tomato_Path_1_2_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	2	F96	Water	Matrix				Pathogens	ITS	20.78		Fungi
4883	Flowpots_Micro_Tomato_Path_1_3_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	3	F96	Water	Matrix				Pathogens	ITS	19.13		Fungi
4884	Flowpots_Micro_Tomato_Path_1_4_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	4	F96	Water	Matrix				Pathogens	ITS	19.17		Fungi
4885	Flowpots_Micro_Tomato_Path_1_5_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	5	F96	Water	Matrix				Pathogens	ITS	20.15		Fungi
4886	Flowpots_Micro_Tomato_Path_1_6_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	6	F96	Water	Matrix				Pathogens	ITS	18.03		Fungi
4887	Flowpots_Micro_Tomato_Path_1_7_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	7	F96	Water	Matrix				Pathogens	ITS	20.05		Fungi
4888	Flowpots_Micro_Tomato_Path_1_8_F96_Water_Matrix	Flowpots	Micro_Tomato	Path	1	8	F96	Water	Matrix				Pathogens	ITS	20.44		Fungi
4889	Flowpots_Micro_Tomato_Path_1_1_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	1	F96	3OMG	Matrix				Pathogens	ITS	18.36		Fungi
4890	Flowpots_Micro_Tomato_Path_1_2_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	2	F96	3OMG	Matrix				Pathogens	ITS	18.12		Fungi
4891	Flowpots_Micro_Tomato_Path_1_3_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	3	F96	3OMG	Matrix				Pathogens	ITS	17.99		Fungi
4892	Flowpots_Micro_Tomato_Path_1_4_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	4	F96	3OMG	Matrix				Pathogens	ITS	18.07		Fungi
4893	Flowpots_Micro_Tomato_Path_1_5_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	5	F96	3OMG	Matrix				Pathogens	ITS	18.6		Fungi
4894	Flowpots_Micro_Tomato_Path_1_6_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	6	F96	3OMG	Matrix				Pathogens	ITS	18.95		Fungi
4895	Flowpots_Micro_Tomato_Path_1_7_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	7	F96	3OMG	Matrix				Pathogens	ITS	18.33		Fungi
4896	Flowpots_Micro_Tomato_Path_1_8_F96_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	8	F96	3OMG	Matrix				Pathogens	ITS	17.73		Fungi
4897	Flowpots_Micro_Tomato_Path_1_1_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	1	Vd	Water	Matrix				Pathogens	ITS	16.02		Fungi
4898	Flowpots_Micro_Tomato_Path_1_2_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	2	Vd	Water	Matrix				Pathogens	ITS	15.78		Fungi
4899	Flowpots_Micro_Tomato_Path_1_3_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	3	Vd	Water	Matrix				Pathogens	ITS	15.93		Fungi
4900	Flowpots_Micro_Tomato_Path_1_4_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	4	Vd	Water	Matrix				Pathogens	ITS	15.63		Fungi
4901	Flowpots_Micro_Tomato_Path_1_5_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	5	Vd	Water	Matrix				Pathogens	ITS	17.26		Fungi
4902	Flowpots_Micro_Tomato_Path_1_6_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	6	Vd	Water	Matrix				Pathogens	ITS	16.07		Fungi
4903	Flowpots_Micro_Tomato_Path_1_7_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	7	Vd	Water	Matrix				Pathogens	ITS	16.49		Fungi
4904	Flowpots_Micro_Tomato_Path_1_8_Vd_Water_Matrix	Flowpots	Micro_Tomato	Path	1	8	Vd	Water	Matrix				Pathogens	ITS	18.19		Fungi
4905	Flowpots_Micro_Tomato_Path_1_1_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	1	Vd	3OMG	Matrix				Pathogens	ITS	21.05		Fungi
4906	Flowpots_Micro_Tomato_Path_1_2_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	2	Vd	3OMG	Matrix				Pathogens	ITS	21.53		Fungi
4907	Flowpots_Micro_Tomato_Path_1_3_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	3	Vd	3OMG	Matrix				Pathogens	ITS	20.42		Fungi
4908	Flowpots_Micro_Tomato_Path_1_4_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	4	Vd	3OMG	Matrix				Pathogens	ITS	20.66		Fungi
4909	Flowpots_Micro_Tomato_Path_1_5_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	5	Vd	3OMG	Matrix				Pathogens	ITS	20.73		Fungi
4910	Flowpots_Micro_Tomato_Path_1_6_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	6	Vd	3OMG	Matrix				Pathogens	ITS	26.1		Fungi
4911	Flowpots_Micro_Tomato_Path_1_7_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	7	Vd	3OMG	Matrix				Pathogens	ITS	25.41		Fungi
4912	Flowpots_Micro_Tomato_Path_1_8_Vd_3OMG_Matrix	Flowpots	Micro_Tomato	Path	1	8	Vd	3OMG	Matrix				Pathogens	ITS	18.83		Fungi
4913	Flowpots_Micro_Tomato_Ben_1_1_MF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	1	MF	Water	Matrix				Pathogens	ITS	34.04		Fungi
4914	Flowpots_Micro_Tomato_Ben_1_2_MF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	2	MF	Water	Matrix				Pathogens	ITS	34.57		Fungi
4915	Flowpots_Micro_Tomato_Ben_1_3_MF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	3	MF	Water	Matrix				Pathogens	ITS	34.29		Fungi
4916	Flowpots_Micro_Tomato_Ben_1_4_MF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	4	MF	Water	Matrix				Pathogens	ITS	34.34		Fungi
4917	Flowpots_Micro_Tomato_Ben_1_1_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Ben	1	1	MF	3OMG	Matrix				Pathogens	ITS	33.82		Fungi
4918	Flowpots_Micro_Tomato_Ben_1_2_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Ben	1	2	MF	3OMG	Matrix				Pathogens	ITS	34.26		Fungi
4919	Flowpots_Micro_Tomato_Ben_1_3_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Ben	1	3	MF	3OMG	Matrix				Pathogens	ITS	34		Fungi
4920	Flowpots_Micro_Tomato_Ben_1_4_MF_3OMG_Matrix	Flowpots	Micro_Tomato	Ben	1	4	MF	3OMG	Matrix				Pathogens	ITS	33.54		Fungi
4921	Flowpots_Micro_Tomato_Ben_1_1_AMF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	1	AMF	Water	Matrix				Pathogens	ITS	32.9		Fungi
4922	Flowpots_Micro_Tomato_Ben_1_2_AMF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	2	AMF	Water	Matrix				Pathogens	ITS	28.17		Fungi
4923	Flowpots_Micro_Tomato_Ben_1_3_AMF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	3	AMF	Water	Matrix				Pathogens	ITS	31.69		Fungi
4924	Flowpots_Micro_Tomato_Ben_1_4_AMF_Water_Matrix	Flowpots	Micro_Tomato	Ben	1	4	AMF	Water	Matrix				Pathogens	ITS	35.72		Fungi
4925	Flowpots_Micro_Tomato_Ben_1_1_AMF_3OMG_Matrix	Flowpots	Micro_Tomato	Ben	1	1	AMF	3OMG	Matrix				Pathogens	ITS	32.43		Fungi
4926	Flowpots_Micro_Tomato_Ben_1_2_AMF_3OMG_Matrix	Flowpots	Micro_Tomato	Ben	1	2	AMF	3OMG	Matrix				Pathogens	ITS	29.17		Fungi
